id,Cats,Dogs,No data,None
5668633855,1,1,0,0
5668633787,0,0,0,1
5668633763,1,1,0,0
5668633669,1,1,0,0
5668633568,1,1,0,0
5668633204,0,0,0,1
5668633017,1,1,0,0
5668632967,1,1,0,0
5668632951,1,1,0,0
5668632505,0,0,0,1
5668632496,0,0,0,1
5668632243,0,0,0,1
5668631897,0,0,0,1
5668631534,0,0,0,1
5668631334,0,0,0,1
5668631139,1,1,0,0
5668631077,1,1,0,0
5668631034,0,0,0,1
5668630612,0,0,0,1
5668629827,0,0,0,1
5668629742,1,1,0,0
5668629691,0,0,0,1
5668629644,1,1,0,0
5668629623,0,0,0,1
5668629514,1,1,0,0
5668629485,1,1,0,0
5668629150,0,0,0,1
5668628871,0,0,0,1
5668628557,1,1,0,0
5668628161,1,1,0,0
5668628002,0,0,0,1
5668627774,1,1,0,0
5668627691,1,1,0,0
5668627646,1,1,0,0
5668627491,0,0,0,1
5668627426,0,0,0,1
5668627399,0,0,0,1
5668627020,1,1,0,0
5668626541,0,0,0,1
5668626332,0,1,0,0
5668626264,1,1,0,0
5668625919,0,0,0,1
5668625416,0,0,0,1
5668625400,1,1,0,0
5668625293,0,0,0,1
5668625175,1,1,0,0
5668624963,0,0,0,1
5668624906,1,1,0,0
5668624890,0,0,0,1
5668624659,1,1,0,0
5668624403,1,1,0,0
5668624367,0,0,0,1
5668623787,1,1,0,0
5668623273,1,1,0,0
5668623183,1,1,0,0
5668622503,1,1,0,0
5668622347,1,1,0,0
5668621895,1,1,0,0
5668621757,0,0,0,1
5668620989,1,1,0,0
5668620596,1,1,0,0
5668620255,1,1,0,0
5668619788,1,1,0,0
5668619626,1,0,0,0
5668619257,1,1,0,0
5668619235,1,1,0,0
5668618693,0,0,0,1
5668618062,1,1,0,0
5668618041,1,1,0,0
5668617644,1,1,0,0
5668617488,1,1,0,0
5668617476,1,1,0,0
5668617185,1,1,0,0
5668616803,1,1,0,0
5668616559,1,1,0,0
5668616418,0,0,0,1
5668616412,1,1,0,0
5668615397,1,1,0,0
5668615382,1,1,0,0
5668615219,1,1,0,0
5668615172,1,1,0,0
5668615113,1,1,0,0
5668615085,1,1,0,0
5668615070,1,1,0,0
5668614500,1,1,0,0
5668614292,1,1,0,0
5668613914,1,1,0,0
5668613217,1,1,0,0
5668613060,1,1,0,0
5668612734,1,1,0,0
5668612247,1,1,0,0
5668612067,1,1,0,0
5668611875,1,0,0,0
5668611637,1,1,0,0
5668611283,1,0,0,0
5668611223,1,1,0,0
5668611158,1,1,0,0
5668611108,1,1,0,0
5668610964,1,1,0,0
5668610947,1,1,0,0
5668610854,1,1,0,0
5668610739,1,1,0,0
5668610651,1,1,0,0
5668610597,1,1,0,0
5668610587,1,1,0,0
5668610563,1,1,0,0
5668610311,1,1,0,0
5668609881,0,0,0,1
5668609368,1,1,0,0
5668609124,0,0,0,1
5668640284,0,0,0,1
5668640119,1,1,0,0
5668640031,1,1,0,0
5668639981,1,1,0,0
5668639766,0,0,0,1
5668639683,0,0,0,1
5668639680,0,1,0,0
5668639323,1,1,0,0
5668639289,1,1,0,0
5668639049,1,1,0,0
5668639045,1,1,0,0
5668639013,0,0,0,1
5668638866,1,1,0,0
5668638856,1,1,0,0
5668638727,0,0,0,1
5668638631,0,0,0,1
5668637880,1,1,0,0
5668637676,1,1,0,0
5668637524,0,0,0,1
5668637501,0,0,0,1
5668637400,0,0,0,1
5668637377,0,1,0,0
5668637207,1,0,0,0
5668637173,1,1,0,0
5668636923,1,1,0,0
5668636515,1,0,0,0
5668636248,1,1,0,0
5668636152,1,1,0,0
5668635958,1,1,0,0
5668635941,1,1,0,0
5668635901,1,1,0,0
5668635116,0,1,0,0
5668635100,0,0,0,1
5668635078,1,1,0,0
5668634755,1,1,0,0
5668634300,0,0,0,1
5668633888,1,1,0,0
5668633764,1,1,0,0
5668633268,0,0,0,1
5668633079,0,0,0,1
5668633032,1,0,0,0
5668632820,1,1,0,0
5668632651,0,0,0,1
5668632434,0,0,0,1
5668632080,0,0,0,1
5668631916,0,1,0,0
5668631689,0,0,0,1
5668631673,0,0,0,1
5668631341,0,0,0,1
5668631002,0,0,0,1
5668630885,0,0,0,1
5668630426,1,1,0,0
5668629897,0,0,0,1
5668629864,1,1,0,0
5668629788,1,1,0,0
5668629766,0,0,0,1
5668629763,1,1,0,0
5668629694,1,0,0,0
5668629677,0,0,0,1
5668629659,0,0,0,1
5668629478,1,1,0,0
5668629370,0,0,0,1
5668628912,1,1,0,0
5668628864,1,1,0,0
5668628852,1,1,0,0
5668628849,0,0,0,1
5668628623,1,1,0,0
5668627882,0,0,0,1
5668627635,1,1,0,0
5668627583,1,1,0,0
5668627525,1,1,0,0
5668627360,0,1,0,0
5668627306,0,0,0,1
5668626208,0,0,0,1
5668625264,1,1,0,0
5668625193,1,1,0,0
5668625082,1,1,0,0
5668624671,1,1,0,0
5668624423,1,1,0,0
5668624385,1,1,0,0
5668624238,1,1,0,0
5668623981,1,0,0,0
5668623937,1,1,0,0
5668623131,1,1,0,0
5668623056,1,0,0,0
5668622833,1,1,0,0
5668621685,0,0,0,1
5668621112,0,0,0,1
5668620820,1,1,0,0
5668620497,1,1,0,0
5668620385,1,1,0,0
5668620223,1,1,0,0
5668618829,0,0,0,1
5668618194,0,0,0,1
5668617660,1,1,0,0
5668617445,1,1,0,0
5668617231,1,1,0,0
5668617073,1,1,0,0
5668616599,1,1,0,0
5668615221,1,1,0,0
5668614994,1,1,0,0
5668614751,1,1,0,0
5668614742,1,1,0,0
5668614287,1,1,0,0
5668614205,1,1,0,0
5668614167,1,1,0,0
5668613363,1,1,0,0
5668613179,0,0,0,1
5668612428,1,1,0,0
5668611664,1,1,0,0
5668611449,1,1,0,0
5668611390,1,1,0,0
5668611330,0,0,0,1
5668611268,1,1,0,0
5668610968,0,0,0,1
5668610902,1,1,0,0
5668610761,1,1,0,0
5668610491,0,0,0,1
5668610399,0,0,0,1
5668610081,1,1,0,0
5668609745,1,1,0,0
5668609319,1,1,0,0
5668640196,1,1,0,0
5668640187,1,1,0,0
5668639742,0,0,0,1
5668639468,1,0,0,0
5668639339,0,0,0,1
5668639239,1,1,0,0
5668638788,0,0,0,1
5668638777,1,1,0,0
5668638743,1,1,0,0
5668638598,1,1,0,0
5668637870,1,1,0,0
5668637354,1,1,0,0
5668637221,0,0,0,1
5668637182,1,1,0,0
5668636903,0,0,0,1
5668636875,1,1,0,0
5668636761,0,0,0,1
5668636703,1,1,0,0
5668636465,1,1,0,0
5668635949,1,1,0,0
5668635839,0,0,0,1
5668635832,0,0,0,1
5668635747,1,1,0,0
5668634939,1,1,0,0
5668634632,1,1,0,0
5668634098,1,1,0,0
5668633851,1,1,0,0
5668633609,1,1,0,0
5668633557,0,0,0,1
5668633531,1,1,0,0
5668633379,0,0,0,1
5668633162,0,0,0,1
5668632980,0,0,0,1
5668632892,1,1,0,0
5668632628,1,0,0,0
5668632555,0,0,0,1
5668632522,0,0,0,1
5668632314,0,0,0,1
5668631941,0,0,0,1
5668631291,1,1,0,0
5668630576,0,0,0,1
5668630532,1,1,0,0
5668630502,1,1,0,0
5668630321,1,1,0,0
5668629920,1,1,0,0
5668629839,1,1,0,0
5668629569,0,0,0,1
5668629456,1,1,0,0
5668628797,1,1,0,0
5668628423,1,1,0,0
5668628343,1,1,0,0
5668627997,1,1,0,0
5668627815,1,1,0,0
5668627804,1,1,0,0
5668627698,1,1,0,0
5668627643,1,1,0,0
5668627184,1,1,0,0
5668626960,1,1,0,0
5668626855,0,0,0,1
5668626665,1,1,0,0
5668626643,0,0,0,1
5668625460,1,0,0,0
5668625072,1,1,0,0
5668624941,1,1,0,0
5668624370,0,0,0,1
5668624305,1,0,0,0
5668624128,1,1,0,0
5668624021,1,1,0,0
5668623627,0,0,0,1
5668623324,1,1,0,0
5668623198,1,1,0,0
5668622887,1,1,0,0
5668622877,1,1,0,0
5668622544,0,0,0,1
5668622517,0,0,0,1
5668622175,1,1,0,0
5668622045,1,1,0,0
5668621644,0,0,0,1
5668621449,0,0,0,1
5668620964,1,1,0,0
5668620937,1,1,0,0
5668620378,1,1,0,0
5668620322,1,1,0,0
5668619295,1,1,0,0
5668619076,0,0,0,1
5668618816,0,0,0,1
5668618488,1,1,0,0
5668618260,0,0,0,1
5668618038,1,1,0,0
5668617733,1,1,0,0
5668617702,1,0,0,0
5668617575,1,0,0,0
5668617421,1,1,0,0
5668617264,1,1,0,0
5668616961,1,1,0,0
5668616735,1,1,0,0
5668616364,1,1,0,0
5668616243,1,1,0,0
5668616130,1,1,0,0
5668615610,0,0,0,1
5668615358,1,1,0,0
5668614976,1,1,0,0
5668614905,1,1,0,0
5668614881,1,1,0,0
5668614681,0,0,0,1
5668614425,1,1,0,0
5668614008,1,1,0,0
5668613854,1,1,0,0
5668613099,1,1,0,0
5668612964,1,0,0,0
5668612959,1,0,0,0
5668612809,0,1,0,0
5668612613,1,1,0,0
5668612243,1,1,0,0
5668612060,1,1,0,0
5668611673,1,1,0,0
5668611608,0,0,0,1
5668611569,1,1,0,0
5668611501,1,1,0,0
5668611454,1,1,0,0
5668610963,1,1,0,0
5668610881,1,1,0,0
5668610661,1,1,0,0
5668609664,1,1,0,0
5668609656,1,1,0,0
5668609424,0,0,0,1
5668609328,0,0,0,1
5668609262,1,1,0,0
5668640170,1,1,0,0
5668639806,1,1,0,0
5668639757,1,1,0,0
5668639450,1,1,0,0
5668639200,1,1,0,0
5668639034,1,1,0,0
5668638821,1,1,0,0
5668638747,1,1,0,0
5668638731,0,0,0,1
5668638684,1,1,0,0
5668638540,0,0,0,1
5668638370,0,0,0,1
5668637840,0,0,0,1
5668637654,0,0,0,1
5668637633,1,1,0,0
5668637626,1,1,0,0
5668637385,1,1,0,0
5668636713,1,1,0,0
5668636556,1,1,0,0
5668636523,0,0,0,1
5668636253,1,1,0,0
5668636207,1,1,0,0
5668635906,1,1,0,0
5668635848,0,0,0,1
5668635250,1,1,0,0
5668635095,0,0,0,1
5668635024,1,0,0,0
5668635003,0,0,0,1
5668634979,1,1,0,0
5668634809,1,1,0,0
5668634338,1,1,0,0
5668634113,1,1,0,0
5668633901,1,1,0,0
5668633779,0,0,0,1
5668633374,0,0,0,1
5668633362,0,0,0,1
5668633324,0,0,0,1
5668633258,0,0,0,1
5668633158,0,0,0,1
5668633149,0,0,0,1
5668633123,0,0,0,1
5668633105,0,0,0,1
5668632959,1,1,0,0
5668632888,1,1,0,0
5668632423,0,0,0,1
5668632408,0,0,0,1
5668632320,0,0,0,1
5668631988,0,0,0,1
5668631966,0,0,0,1
5668631228,1,1,0,0
5668631172,1,1,0,0
5668631090,1,1,0,0
5668630994,0,0,0,1
5668630675,1,1,0,0
5668630490,1,1,0,0
5668630444,1,1,0,0
5668630287,1,1,0,0
5668630075,0,0,0,1
5668629822,0,0,0,1
5668629776,0,0,0,1
5668629650,1,1,0,0
5668629496,0,0,0,1
5668629446,1,1,0,0
5668629351,0,0,0,1
5668629238,0,0,0,1
5668629157,0,0,0,1
5668628934,0,0,0,1
5668628666,1,1,0,0
5668628375,1,1,0,0
5668628284,0,0,0,1
5668627931,0,1,0,0
5668627871,1,1,0,0
5668627866,0,0,0,1
5668627828,0,0,0,1
5668627418,0,0,0,1
5668627329,0,0,0,1
5668627182,1,1,0,0
5668627081,1,1,0,0
5668626944,0,0,0,1
5668626564,1,1,0,0
5668625590,0,0,0,1
5668625496,1,1,0,0
5668625367,1,1,0,0
5668625245,1,0,0,0
5668625149,1,1,0,0
5668624864,1,1,0,0
5668624628,1,1,0,0
5668624491,1,1,0,0
5668623720,1,1,0,0
5668623698,0,0,0,1
5668623562,1,1,0,0
5668623429,0,0,0,1
5668623402,1,1,0,0
5668623380,0,0,0,1
5668623022,1,1,0,0
5668622573,0,0,0,1
5668622484,0,0,0,1
5668622147,1,1,0,0
5668622082,1,1,0,0
5668622041,1,1,0,0
5668622002,1,1,0,0
5668621879,1,1,0,0
5668621635,0,0,0,1
5668621142,0,0,0,1
5668621006,1,1,0,0
5668620842,1,1,0,0
5668620275,0,0,0,1
5668620241,1,1,0,0
5668619971,1,1,0,0
5668619924,1,1,0,0
5668619659,1,1,0,0
5668619457,0,1,0,0
5668618971,1,1,0,0
5668618521,1,1,0,0
5668618184,1,1,0,0
5668618171,0,0,0,1
5668617889,1,1,0,0
5668617669,1,1,0,0
5668616778,1,1,0,0
5668616269,1,1,0,0
5668616214,1,1,0,0
5668616201,1,0,0,0
5668616118,0,0,0,1
5668616054,1,1,0,0
5668615477,1,1,0,0
5668615463,1,1,0,0
5668615427,1,1,0,0
5668615090,1,0,0,0
5668615064,1,1,0,0
5668614660,1,1,0,0
5668614570,1,1,0,0
5668614480,1,1,0,0
5668613889,1,1,0,0
5668613816,1,1,0,0
5668613728,1,1,0,0
5668613456,1,1,0,0
5668613430,1,1,0,0
5668613208,1,0,0,0
5668612889,0,0,0,1
5668612866,1,1,0,0
5668612705,1,1,0,0
5668612267,1,1,0,0
5668611684,1,1,0,0
5668611581,0,0,0,1
5668611421,1,1,0,0
5668611412,1,1,0,0
5668611406,1,1,0,0
5668611343,1,1,0,0
5668611271,1,1,0,0
5668611235,1,0,0,0
5668611199,1,0,0,0
5668610976,1,1,0,0
5668610868,1,1,0,0
5668610682,1,1,0,0
5668610540,1,1,0,0
5668610299,1,1,0,0
5668609813,1,1,0,0
5668609515,1,1,0,0
5668609482,1,1,0,0
5668609254,1,1,0,0
5668609168,1,1,0,0
5668639752,1,1,0,0
5668639701,0,0,0,1
5668639393,1,1,0,0
5668638623,0,0,0,1
5668638529,1,1,0,0
5668638233,0,1,0,0
5668637955,1,1,0,0
5668637864,0,0,0,1
5668637447,1,1,0,0
5668636771,1,1,0,0
5668636740,1,1,0,0
5668636728,1,1,0,0
5668636422,1,0,0,0
5668636404,1,1,0,0
5668635991,1,1,0,0
5668635518,1,0,0,0
5668635411,1,1,0,0
5668635337,1,1,0,0
5668634719,1,1,0,0
5668634692,0,0,0,1
5668634663,1,1,0,0
5668634424,1,1,0,0
5668634384,1,1,0,0
5668634065,1,1,0,0
5668634011,1,1,0,0
5668633822,0,0,0,1
5668633767,1,1,0,0
5668633358,0,0,0,1
5668633354,0,0,0,1
5668633340,0,0,0,1
5668633240,0,0,0,1
5668633198,0,0,0,1
5668633193,0,0,0,1
5668633070,0,0,0,1
5668633037,1,1,0,0
5668633010,0,0,0,1
5668632588,1,1,0,0
5668632473,0,0,0,1
5668632342,0,0,0,1
5668632176,1,1,0,0
5668631947,0,0,0,1
5668631700,0,0,0,1
5668631645,0,0,0,1
5668631587,0,0,0,1
5668631468,0,0,0,1
5668631451,0,0,0,1
5668631181,0,0,0,1
5668631124,1,1,0,0
5668630781,1,1,0,0
5668630711,0,0,0,1
5668630265,1,1,0,0
5668630261,0,0,0,1
5668630053,0,0,0,1
5668629361,0,0,0,1
5668628982,1,1,0,0
5668628484,1,1,0,0
5668627781,1,1,0,0
5668627713,1,1,0,0
5668627195,0,0,0,1
5668626773,1,1,0,0
5668626634,1,1,0,0
5668626530,1,1,0,0
5668625840,0,0,0,1
5668625665,0,0,0,1
5668625516,1,0,0,0
5668625339,1,1,0,0
5668625316,0,0,0,1
5668625038,0,0,0,1
5668624855,1,1,0,0
5668624596,0,0,0,1
5668624441,0,0,0,1
5668624270,0,0,0,1
5668623948,0,0,0,1
5668623919,0,0,0,1
5668623420,1,1,0,0
5668622999,1,1,0,0
5668622839,1,1,0,0
5668622760,0,0,0,1
5668622679,1,1,0,0
5668622073,1,1,0,0
5668621933,0,0,0,1
5668621915,1,1,0,0
5668621648,0,0,0,1
5668621357,1,0,0,0
5668621340,1,0,0,0
5668621169,1,1,0,0
5668621062,1,1,0,0
5668620868,1,1,0,0
5668620827,1,1,0,0
5668620536,0,0,0,1
5668620482,1,0,0,0
5668620337,1,1,0,0
5668619857,1,1,0,0
5668619797,1,1,0,0
5668619685,1,1,0,0
5668619474,1,1,0,0
5668619297,1,1,0,0
5668619124,0,0,0,1
5668617989,1,1,0,0
5668617943,1,1,0,0
5668617774,1,0,0,0
5668617597,1,1,0,0
5668617562,0,0,0,1
5668617327,1,1,0,0
5668617296,1,1,0,0
5668616930,0,0,0,1
5668616820,0,0,0,1
5668616575,0,0,0,1
5668616557,1,0,0,0
5668616504,1,1,0,0
5668616188,1,1,0,0
5668615417,1,1,0,0
5668615274,1,1,0,0
5668615165,1,1,0,0
5668615046,1,1,0,0
5668614908,0,0,0,1
5668614895,1,1,0,0
5668614712,1,1,0,0
5668614536,1,0,0,0
5668614485,1,1,0,0
5668614473,1,1,0,0
5668614407,1,1,0,0
5668614299,1,0,0,0
5668614252,1,1,0,0
5668614114,1,1,0,0
5668614055,1,1,0,0
5668613635,1,1,0,0
5668613605,1,1,0,0
5668613498,1,1,0,0
5668613480,1,1,0,0
5668613393,1,1,0,0
5668612953,1,1,0,0
5668612848,1,1,0,0
5668612606,0,0,0,1
5668612442,0,0,0,1
5668612422,1,1,0,0
5668611897,1,0,0,0
5668611773,1,1,0,0
5668611446,1,1,0,0
5668611423,1,1,0,0
5668610917,1,1,0,0
5668610744,1,1,0,0
5668610725,1,1,0,0
5668610723,1,1,0,0
5668610452,0,0,0,1
5668610376,1,1,0,0
5668609957,0,0,0,1
5668609731,1,1,0,0
5668609721,0,0,0,1
5668609341,1,0,0,0
5668609108,1,1,0,0
5668640182,1,0,0,0
5668640126,0,0,0,1
5668639713,0,0,0,1
5668639463,0,0,0,1
5668639407,1,1,0,0
5668638956,1,1,0,0
5668638898,0,0,0,1
5668638760,1,1,0,0
5668638654,0,0,0,1
5668638617,1,1,0,0
5668638538,0,0,0,1
5668638010,1,1,0,0
5668637859,1,1,0,0
5668637735,0,0,0,1
5668637606,1,0,0,0
5668637468,0,0,0,1
5668637279,0,0,0,1
5668636664,1,1,0,0
5668636536,0,0,0,1
5668636416,1,0,0,0
5668636238,1,1,0,0
5668635921,1,1,0,0
5668635787,1,0,0,0
5668635643,0,0,0,1
5668635598,1,1,0,0
5668635142,1,1,0,0
5668634897,1,1,0,0
5668634708,1,0,0,0
5668634591,1,1,0,0
5668633841,1,1,0,0
5668633774,0,0,0,1
5668633427,1,1,0,0
5668633101,0,0,0,1
5668632385,0,0,0,1
5668632349,0,0,0,1
5668632256,0,0,0,1
5668632139,0,0,0,1
5668631985,0,0,0,1
5668631723,0,0,0,1
5668631558,0,0,0,1
5668630981,0,0,0,1
5668630770,1,1,0,0
5668630374,0,0,0,1
5668629849,1,1,0,0
5668629697,0,0,0,1
5668629613,0,0,0,1
5668629540,0,0,0,1
5668629260,1,1,0,0
5668628966,0,0,0,1
5668628956,1,1,0,0
5668628855,1,1,0,0
5668628277,0,0,0,1
5668628096,1,1,0,0
5668627999,1,1,0,0
5668627981,1,1,0,0
5668627862,1,1,0,0
5668627506,0,0,0,1
5668627462,0,0,0,1
5668627448,0,0,0,1
5668627441,1,1,0,0
5668626173,0,0,0,1
5668625444,1,1,0,0
5668625088,1,0,0,0
5668624680,1,1,0,0
5668624528,1,1,0,0
5668624079,1,1,0,0
5668624052,1,1,0,0
5668623840,1,1,0,0
5668623779,0,0,0,1
5668623647,1,0,0,0
5668623531,0,0,0,1
5668623473,0,0,0,1
5668623436,1,1,0,0
5668623395,1,1,0,0
5668623363,0,0,0,1
5668621983,1,1,0,0
5668621665,0,0,0,1
5668621631,0,0,0,1
5668621627,0,0,0,1
5668621620,0,0,0,1
5668621345,1,1,0,0
5668620580,0,0,0,1
5668620550,1,1,0,0
5668620531,1,1,0,0
5668620345,1,1,0,0
5668619463,1,1,0,0
5668619409,0,0,0,1
5668619129,0,0,0,1
5668618699,0,0,0,1
5668618069,1,1,0,0
5668618021,1,1,0,0
5668617926,1,1,0,0
5668617688,1,1,0,0
5668617498,1,1,0,0
5668617397,1,1,0,0
5668616896,1,1,0,0
5668616768,1,0,0,0
5668616721,1,1,0,0
5668616663,1,1,0,0
5668616554,1,1,0,0
5668616494,0,0,0,1
5668615676,0,0,0,1
5668614949,1,1,0,0
5668614825,1,1,0,0
5668614574,1,1,0,0
5668614489,1,1,0,0
5668614370,1,1,0,0
5668614311,1,0,0,0
5668614307,1,1,0,0
5668614285,1,1,0,0
5668614234,1,1,0,0
5668614209,1,1,0,0
5668614038,1,1,0,0
5668613886,1,1,0,0
5668613848,1,1,0,0
5668613841,1,1,0,0
5668613762,1,1,0,0
5668613612,1,1,0,0
5668613439,1,1,0,0
5668612821,1,1,0,0
5668612597,1,1,0,0
5668612182,1,0,0,0
5668611951,1,1,0,0
5668611488,1,1,0,0
5668611305,1,1,0,0
5668611006,1,1,0,0
5668610619,1,1,0,0
5668610609,1,1,0,0
5668640133,1,1,0,0
5668639961,0,0,0,1
5668639776,0,1,0,0
5668639521,0,0,0,1
5668639447,1,1,0,0
5668639331,1,1,0,0
5668639006,0,0,0,1
5668638996,0,0,0,1
5668638986,0,0,0,1
5668638880,1,1,0,0
5668638871,1,1,0,0
5668638678,0,0,0,1
5668638614,0,0,0,1
5668638425,0,0,0,1
5668637751,0,0,0,1
5668637648,1,1,0,0
5668637517,1,1,0,0
5668636679,1,1,0,0
5668636644,0,0,0,1
5668636029,1,1,0,0
5668635945,1,1,0,0
5668635864,0,1,0,0
5668635781,1,1,0,0
5668635631,1,0,0,0
5668635492,1,0,0,0
5668635361,0,0,0,1
5668635314,1,1,0,0
5668635297,1,1,0,0
5668634797,0,0,0,1
5668634536,1,0,0,0
5668634508,1,1,0,0
5668634008,1,1,0,0
5668633946,1,1,0,0
5668633759,0,0,0,1
5668633644,0,0,0,1
5668633283,1,1,0,0
5668633264,0,1,0,0
5668632937,1,1,0,0
5668632794,1,1,0,0
5668632746,0,0,0,1
5668632446,0,0,0,1
5668632218,0,0,0,1
5668632129,0,0,0,1
5668632093,0,0,0,1
5668632074,1,1,0,0
5668632065,1,1,0,0
5668632039,1,1,0,0
5668631992,0,0,0,1
5668631873,0,0,0,1
5668631779,0,0,0,1
5668631640,0,0,0,1
5668631223,1,1,0,0
5668631020,0,0,0,1
5668630962,0,0,0,1
5668630816,1,1,0,0
5668630212,0,0,0,1
5668630143,0,0,0,1
5668629983,1,1,0,0
5668629800,0,0,0,1
5668629759,0,0,0,1
5668629508,1,1,0,0
5668629433,1,1,0,0
5668629298,0,0,0,1
5668628831,0,0,0,1
5668628761,1,1,0,0
5668628745,1,1,0,0
5668628654,1,1,0,0
5668628356,0,0,0,1
5668627792,1,1,0,0
5668627790,0,0,0,1
5668627667,0,1,0,0
5668627301,0,0,0,1
5668627144,1,1,0,0
5668626750,1,1,0,0
5668626375,1,1,0,0
5668626334,1,1,0,0
5668626133,0,0,0,1
5668625583,1,1,0,0
5668625484,1,0,0,0
5668625267,0,0,0,1
5668625103,1,1,0,0
5668625097,1,1,0,0
5668624866,1,1,0,0
5668624559,1,1,0,0
5668624549,0,0,0,1
5668624394,1,1,0,0
5668624285,1,1,0,0
5668624113,1,1,0,0
5668623907,1,1,0,0
5668623609,1,1,0,0
5668623255,1,1,0,0
5668622824,1,1,0,0
5668622579,0,0,0,1
5668622200,1,0,0,0
5668622168,1,1,0,0
5668621873,0,0,0,1
5668621812,0,0,0,1
5668621442,1,1,0,0
5668621281,0,0,0,1
5668621073,1,1,0,0
5668620818,0,0,0,1
5668620771,1,1,0,0
5668620574,0,0,0,1
5668620526,1,1,0,0
5668620520,1,1,0,0
5668620369,1,1,0,0
5668619468,1,1,0,0
5668619429,1,1,0,0
5668619419,0,0,0,1
5668619221,1,0,0,0
5668619094,0,0,0,1
5668618635,1,1,0,0
5668618463,1,1,0,0
5668618403,0,0,0,1
5668618366,0,0,0,1
5668618361,0,0,0,1
5668618265,0,0,0,1
5668618131,1,1,0,0
5668617635,1,1,0,0
5668617345,1,1,0,0
5668617211,1,1,0,0
5668616989,1,1,0,0
5668616798,1,1,0,0
5668616489,0,0,0,1
5668616315,1,1,0,0
5668615694,0,0,0,1
5668615640,0,0,0,1
5668615598,1,1,0,0
5668615431,1,1,0,0
5668615161,1,1,0,0
5668615144,1,1,0,0
5668615130,1,1,0,0
5668614958,1,1,0,0
5668614943,1,1,0,0
5668614939,1,1,0,0
5668614650,1,1,0,0
5668614608,1,1,0,0
5668614589,1,1,0,0
5668614428,1,1,0,0
5668614317,0,0,0,1
5668614098,1,1,0,0
5668613423,1,1,0,0
5668612371,1,1,0,0
5668612218,1,1,0,0
5668611853,1,1,0,0
5668611842,1,1,0,0
5668611444,1,1,0,0
5668611395,1,1,0,0
5668610942,1,1,0,0
5668610914,1,1,0,0
5668610799,1,1,0,0
5668610714,1,1,0,0
5668610554,1,0,0,0
5668610025,1,1,0,0
5668609643,0,0,0,1
5668609249,1,1,0,0
5668640184,1,1,0,0
5668640176,1,1,0,0
5668640159,1,1,0,0
5668640001,0,0,0,1
5668639919,0,0,0,1
5668639493,0,0,0,1
5668639458,1,1,0,0
5668639277,1,1,0,0
5668639185,0,0,0,1
5668638935,0,0,0,1
5668638924,0,1,0,0
5668638718,1,1,0,0
5668638465,1,1,0,0
5668638117,0,0,0,1
5668638075,1,1,0,0
5668637995,1,1,0,0
5668637942,0,0,0,1
5668637916,1,1,0,0
5668637855,1,1,0,0
5668637832,1,0,0,0
5668637798,0,0,0,1
5668637420,0,1,0,0
5668637344,1,0,0,0
5668636688,1,1,0,0
5668636574,0,0,0,1
5668636510,1,0,0,0
5668635974,1,1,0,0
5668635867,0,0,0,1
5668635818,1,1,0,0
5668635777,1,1,0,0
5668635603,1,1,0,0
5668635523,1,1,0,0
5668635452,0,0,0,1
5668635423,1,1,0,0
5668635328,1,0,0,0
5668635048,0,0,0,1
5668634930,0,1,0,0
5668634857,0,0,0,1
5668634772,1,1,0,0
5668634596,0,0,0,1
5668634418,1,1,0,0
5668634273,1,1,0,0
5668634045,0,1,0,0
5668634017,1,1,0,0
5668633929,1,1,0,0
5668633830,1,1,0,0
5668633703,1,1,0,0
5668633117,0,0,0,1
5668632624,0,0,0,1
5668632544,0,0,0,1
5668632438,0,0,0,1
5668632425,0,0,0,1
5668632283,0,0,0,1
5668632166,0,0,0,1
5668632048,0,0,0,1
5668632033,0,0,0,1
5668632018,0,0,0,1
5668631892,1,0,0,0
5668631842,0,0,0,1
5668631718,0,0,0,1
5668631663,0,0,0,1
5668631595,0,0,0,1
5668630800,0,0,0,1
5668630736,1,1,0,0
5668630631,0,0,0,1
5668630564,1,1,0,0
5668630465,1,1,0,0
5668630391,1,1,0,0
5668630351,0,0,0,1
5668630344,0,0,0,1
5668630170,1,1,0,0
5668630152,0,0,0,1
5668629771,0,0,0,1
5668629316,0,0,0,1
5668629192,1,1,0,0
5668628840,0,0,0,1
5668628784,1,0,0,0
5668628778,1,1,0,0
5668628766,1,1,0,0
5668628630,1,1,0,0
5668628628,1,1,0,0
5668628281,1,1,0,0
5668627924,1,1,0,0
5668627917,0,0,0,1
5668627718,1,1,0,0
5668627621,1,1,0,0
5668627531,1,1,0,0
5668627396,1,1,0,0
5668627347,1,1,0,0
5668627248,1,1,0,0
5668626679,0,0,0,1
5668626116,0,0,0,1
5668625520,1,1,0,0
5668625451,1,1,0,0
5668625363,1,0,0,0
5668625312,0,0,0,1
5668625202,1,1,0,0
5668624644,1,1,0,0
5668624639,1,1,0,0
5668624619,1,1,0,0
5668624468,1,1,0,0
5668624157,0,0,0,1
5668623678,0,0,0,1
5668623673,1,1,0,0
5668623652,0,0,0,1
5668623613,1,1,0,0
5668623447,0,0,0,1
5668623237,1,1,0,0
5668623231,1,1,0,0
5668622716,1,1,0,0
5668622608,0,0,0,1
5668622398,1,0,0,0
5668622240,1,1,0,0
5668621860,1,1,0,0
5668621706,0,0,0,1
5668621601,0,0,0,1
5668621363,0,0,0,1
5668621337,1,1,0,0
5668620846,0,0,0,1
